grade,gender,raceeth,preschool,expectBachelors,motherHS,motherBachelors,motherWork,fatherHS,fatherBachelors,fatherWork,selfBornUS,motherBornUS,fatherBornUS,englishAtHome,computerForSchoolwork,read30MinsADay,minutesPerWeekEnglish,studentsInEnglish,schoolHasLibrary,publicSchool,urban,schoolSize,readingScore
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,25,1,1,1,2080,Low
10,1,White,1,0,1,0,1,0,0,1,1,1,0,1,1,0,300,19,1,1,0,1526,Low
11,0,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,270,30,1,1,0,1471,High
10,1,American Indian/Alaska Native,1,0,1,1,1,1,0,1,1,1,1,0,0,0,45,15,1,1,0,300,Low
10,1,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,200,25,1,1,1,2203,High
10,1,Hispanic,1,1,0,0,0,0,0,1,1,0,0,0,1,1,200,20,1,1,1,2144,High
10,0,Asian,1,1,1,0,0,1,1,1,1,0,0,0,1,0,265,30,1,1,1,2085,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,20,1,1,0,2041,High
10,0,White,0,1,1,0,1,1,0,0,1,1,1,1,1,1,315,40,1,1,1,3138,High
11,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,25,1,1,0,690,High
9,0,White,0,1,1,1,1,1,1,1,1,1,1,1,1,1,50,18,1,1,0,926,Low
11,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,180,12,1,1,1,1900,High
9,0,White,0,1,1,0,0,1,0,0,1,1,1,1,1,1,300,20,1,1,0,362,Low
10,1,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1087,Low
10,1,Hispanic,0,0,1,0,1,0,0,1,1,0,0,0,1,0,45,25,1,1,1,1574,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,450,40,1,1,0,1750,High
11,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1610,High
11,0,White,0,1,1,0,1,1,0,1,0,0,0,0,1,0,210,17,1,1,0,774,High
10,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,1,225,25,1,0,0,1064,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,240,25,1,1,0,1087,High
10,0,White,1,1,1,0,0,1,1,1,1,1,1,1,1,0,480,32,1,0,1,575,High
11,0,Asian,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1000,40,1,1,1,2085,High
10,0,Hispanic,0,1,0,0,1,0,0,1,1,0,0,0,1,0,200,23,1,1,1,1196,Low
10,0,Black,1,1,1,1,1,1,1,1,0,0,0,0,1,1,450,28,1,1,1,1720,High
10,1,Black,0,1,1,0,0,1,0,1,1,1,1,1,0,1,360,27,1,1,1,1619,Low
10,1,White,1,0,1,0,1,1,1,1,1,1,1,1,1,0,315,43,1,1,0,808,Low
11,1,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,300,35,1,1,1,3138,Low
10,0,Asian,1,1,0,1,0,1,0,1,1,0,0,1,1,0,285,40,1,1,1,2085,High
10,1,Hispanic,1,1,1,0,1,1,0,1,1,1,1,1,1,1,195,22,1,0,1,570,Low
11,0,White,0,1,1,0,1,1,0,0,1,1,1,1,1,0,50,30,1,1,1,1046,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,200,25,1,0,1,1212,Low
10,0,Black,1,1,1,1,1,0,0,0,1,1,1,1,1,0,225,23,1,1,0,1380,Low
11,1,White,1,1,1,1,1,1,1,1,1,0,0,1,1,1,270,32,1,1,1,1734,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,25,1,1,0,276,Low
11,1,Hispanic,1,1,1,0,1,1,0,1,0,1,0,1,1,0,275,35,1,1,1,3261,High
10,0,Hispanic,1,0,1,0,0,0,0,0,1,1,1,1,1,0,280,20,1,1,0,754,Low
10,0,White,1,1,1,0,1,1,0,1,1,1,0,1,1,0,300,30,1,1,1,1988,Low
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,25,1,1,1,1640,High
10,1,White,0,0,1,0,1,1,0,1,1,1,1,1,0,0,450,15,1,1,0,434,Low
9,1,Hispanic,1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,20,1,0,1,575,High
10,0,Hispanic,0,1,0,0,1,0,0,1,0,0,0,0,0,1,250,29,1,1,1,1095,High
10,0,Hispanic,1,1,1,0,1,0,0,0,1,1,1,1,1,0,250,40,1,1,1,3138,Low
11,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,270,13,1,1,0,196,Low
11,1,White,1,1,1,0,0,1,0,1,1,1,1,1,1,0,240,15,1,1,0,247,High
11,1,Hispanic,1,1,0,0,1,0,0,1,1,0,0,0,0,1,250,30,1,1,0,1347,Low
9,0,Hispanic,1,1,0,0,0,0,0,1,0,0,0,0,1,0,70,20,1,1,0,1101,Low
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,358,High
11,1,Hispanic,1,0,0,0,1,0,0,1,1,0,0,0,1,0,250,30,1,1,0,1347,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,29,1,1,0,2340,High
10,0,White,1,0,1,0,1,1,0,1,1,1,1,1,1,1,250,24,1,1,0,854,Low
10,0,Hispanic,0,1,0,0,0,1,0,1,1,0,0,0,1,0,330,38,1,1,1,1763,High
10,1,White,1,1,1,0,0,1,0,1,1,1,1,1,1,0,450,25,1,1,0,930,High
10,1,Hispanic,1,1,1,1,1,1,0,1,1,0,0,1,1,1,200,20,1,0,1,398,High
11,1,White,0,1,1,0,1,1,1,1,1,1,1,1,1,0,250,25,1,1,0,247,High
10,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,250,22,1,1,0,1375,Low
11,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,60,15,1,1,0,1913,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,20,1,1,1,1640,Low
10,0,Black,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,30,1,1,1,1276,High
10,1,Hispanic,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,18,1,0,1,915,Low
11,1,Hispanic,0,1,0,0,0,0,0,1,1,0,0,0,1,1,376,20,1,1,1,3000,Low
10,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,360,25,1,0,1,575,High
10,1,Hispanic,1,1,0,0,0,1,0,1,1,1,1,1,1,0,175,35,1,1,1,989,Low
10,0,White,0,1,1,0,1,1,1,1,1,1,0,1,1,1,350,30,1,1,0,1375,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,400,27,1,1,0,930,High
10,0,White,1,1,1,0,0,0,0,1,1,1,1,1,1,1,250,24,1,1,0,1411,High
10,0,Hispanic,1,1,1,0,0,0,0,1,1,0,0,0,1,1,450,20,1,1,0,1079,High
10,0,White,0,1,1,0,1,1,0,1,1,1,1,1,1,0,250,16,1,1,0,149,Low
11,0,White,1,1,0,0,0,1,0,1,1,1,1,1,1,0,270,25,1,1,0,1812,Low
11,0,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,347,High
10,1,White,1,0,1,0,1,1,0,0,1,1,1,1,1,0,225,30,1,1,0,1087,High
9,1,White,1,0,1,1,1,1,0,1,1,1,1,1,1,0,240,25,1,1,0,196,Low
10,1,Black,0,0,1,1,1,1,0,0,1,1,1,1,0,0,90,25,1,1,1,1202,Low
11,1,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,200,20,1,1,0,929,High
10,0,White,1,1,1,0,1,1,0,0,1,1,1,1,0,0,225,22,1,1,0,276,Low
11,0,White,0,1,0,0,0,1,0,1,1,1,1,1,0,1,180,15,1,1,0,434,High
9,1,White,1,0,1,0,1,1,0,1,1,1,1,1,0,0,450,21,1,1,0,432,Low
11,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,17,1,1,0,868,High
10,1,White,1,1,1,0,0,1,0,1,1,1,1,1,1,1,200,23,1,0,1,1212,High
10,0,More than one race,1,1,1,1,1,1,0,1,1,1,1,1,1,0,360,30,1,1,0,1295,High
11,1,American Indian/Alaska Native,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,20,1,1,1,2162,Low
10,1,White,0,1,1,0,0,1,0,1,1,1,1,1,1,0,300,30,1,1,1,3592,Low
10,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,1,150,20,1,1,0,1327,High
10,1,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1233,High
10,1,Asian,0,1,1,0,0,1,0,1,1,0,0,0,1,0,300,30,1,1,0,2340,High
10,1,Hispanic,0,1,1,0,1,1,0,1,1,0,0,1,1,0,45,25,1,1,1,3261,Low
11,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,210,14,1,1,0,996,Low
10,0,White,0,0,1,0,1,1,0,1,1,1,1,1,1,1,225,25,1,1,1,1046,Low
10,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,240,20,1,1,0,1087,High
9,0,Hispanic,0,1,1,0,1,0,0,1,1,0,0,1,1,0,225,25,1,1,1,1110,Low
10,1,Hispanic,1,1,1,0,1,1,1,1,1,1,1,1,1,0,250,32,1,1,1,3164,High
10,0,Hispanic,1,1,1,0,1,1,0,1,1,0,0,1,1,1,175,25,1,1,0,1250,High
9,1,Black,1,1,1,1,1,1,0,0,1,1,1,1,1,0,90,15,1,1,1,914,Low
9,1,Hispanic,0,1,1,0,1,1,1,0,1,0,1,0,1,0,225,26,1,1,0,1897,Low
11,0,White,0,1,1,0,0,1,0,1,1,1,1,1,1,0,275,21,1,1,0,1064,High
10,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,371,20,0,1,1,502,Low
10,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,450,20,1,1,0,987,High
10,0,White,1,1,1,1,1,1,1,1,0,0,0,0,1,1,270,28,1,1,1,2999,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,28,1,0,0,1064,High
10,1,Black,1,1,1,0,1,1,0,1,1,1,1,1,1,0,54,23,1,1,1,2149,Low
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,20,1,1,0,1489,High
9,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,200,20,1,1,0,434,Low
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,10,1,1,0,929,High
10,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,275,20,1,1,0,926,High
9,0,White,1,0,1,0,0,0,0,0,1,1,1,1,1,0,225,18,1,1,0,362,Low
9,1,Hispanic,0,0,1,0,1,1,0,1,1,1,1,1,0,0,450,40,1,1,1,3201,Low
10,1,Asian,1,1,1,1,1,1,1,1,0,0,1,0,1,1,225,15,1,0,1,356,High
10,0,White,0,1,1,0,1,0,0,0,1,1,1,1,1,0,250,30,1,1,0,850,High
11,0,White,0,1,1,1,1,1,1,1,1,1,1,1,1,1,275,20,1,1,0,227,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,450,20,1,1,0,1079,High
10,1,White,1,0,1,0,0,1,0,0,1,1,1,1,1,0,275,30,0,1,0,362,Low
10,0,White,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1080,13,1,1,0,389,High
10,0,White,0,1,1,0,1,1,0,1,1,1,1,1,1,1,225,20,1,1,0,227,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,32,1,1,1,1988,Low
9,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,30,1,1,1,1988,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,450,20,1,1,1,1720,High
10,1,White,1,1,1,0,0,1,0,1,1,1,1,1,1,0,480,15,1,1,0,1380,Low
9,0,White,1,1,0,0,1,0,0,1,1,1,1,1,1,0,225,20,1,1,0,1610,High
10,0,White,1,1,1,1,1,1,0,1,1,1,0,1,1,0,275,31,1,1,0,2340,High
11,1,Hispanic,1,1,1,0,0,1,0,1,0,0,0,0,1,0,225,21,1,1,1,1062,Low
11,0,Hispanic,0,1,1,0,1,1,0,1,1,0,0,1,1,1,315,35,1,1,1,3201,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,30,1,1,1,2080,High
11,1,Asian,0,1,1,0,1,1,0,1,0,0,0,0,1,0,225,23,1,1,1,1062,Low
10,1,White,1,1,1,1,1,1,1,0,1,1,1,1,1,0,225,25,1,0,0,1064,High
11,0,White,0,1,1,0,1,0,0,1,1,1,1,1,1,0,180,20,1,1,1,1900,High
10,1,White,1,0,1,0,1,1,1,1,1,1,1,1,1,0,240,28,1,1,0,846,Low
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,23,1,1,0,1233,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,270,30,1,1,1,2999,High
10,0,Hispanic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,270,37,1,1,1,3201,High
11,1,Black,1,1,1,0,1,1,0,1,1,1,1,1,1,0,265,15,1,0,1,915,High
11,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,15,1,1,0,1680,High
10,1,Native Hawaiian/Other Pacific Islander,0,1,1,0,1,1,0,1,1,1,1,1,1,0,300,28,1,1,1,2144,Low
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,22,1,0,1,356,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,180,20,1,1,1,2966,High
10,1,White,1,1,1,1,1,1,1,1,1,1,0,1,1,0,900,15,1,1,1,1062,High
10,0,Hispanic,0,1,1,0,1,1,0,0,1,1,1,1,1,1,345,28,1,1,0,1900,Low
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,25,1,1,0,1489,High
10,0,White,1,0,1,0,0,1,0,1,1,1,1,1,1,0,255,35,1,1,1,2085,Low
10,0,White,0,1,1,1,1,1,1,1,1,1,1,1,1,1,40,23,1,1,0,632,High
11,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,15,1,1,0,389,High
10,0,White,1,1,1,0,1,1,1,1,1,1,1,1,1,1,200,11,1,1,0,774,High
10,1,White,1,0,1,1,0,1,1,1,1,1,1,1,1,0,225,16,1,1,0,2098,Low
10,0,American Indian/Alaska Native,0,1,1,0,1,1,0,1,1,1,1,1,1,0,425,30,1,1,0,820,Low
10,1,Hispanic,1,1,1,0,1,1,0,1,1,1,1,1,1,1,360,30,1,1,1,2942,Low
10,1,White,1,1,1,1,0,1,1,1,1,1,0,1,1,0,275,30,1,1,1,2080,Low
10,0,White,0,1,1,1,1,1,1,1,1,1,1,1,0,1,450,13,1,1,0,1173,High
10,1,Hispanic,0,1,1,0,0,1,0,1,0,0,0,0,1,0,360,25,1,1,0,2402,Low
9,0,White,0,0,0,0,1,0,0,0,1,1,1,1,0,0,450,30,1,1,0,432,Low
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,180,20,1,1,1,1900,Low
10,1,White,1,1,1,1,1,0,0,0,1,1,1,1,1,0,270,17,1,1,0,389,High
11,1,White,1,1,1,0,0,1,0,1,1,1,1,1,1,1,275,20,1,1,0,1064,High
10,0,Asian,1,1,0,0,1,0,0,1,1,0,0,1,1,0,60,30,1,1,1,1400,High
10,0,White,0,1,1,0,0,1,0,1,1,1,1,1,1,1,290,25,1,1,1,1046,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,22,1,0,1,356,Low
10,0,White,0,1,1,0,0,1,0,0,1,1,1,1,1,0,275,25,1,1,0,1375,High
10,1,White,0,0,1,1,1,1,0,1,1,1,1,1,1,1,250,25,1,1,1,2144,High
10,0,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,270,30,1,1,1,1378,High
10,0,White,0,1,1,0,1,1,0,1,1,1,1,1,1,0,200,28,1,1,0,846,Low
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,245,20,1,1,0,366,High
10,1,Hispanic,0,1,0,0,0,0,0,1,0,0,0,1,1,0,240,30,1,1,1,1408,High
10,0,White,1,1,0,0,1,0,0,1,1,1,1,1,1,0,225,25,1,1,0,2748,High
10,1,Hispanic,1,1,1,0,1,1,0,1,1,0,0,0,1,0,250,30,1,1,1,1763,High
10,0,Hispanic,1,0,0,0,0,1,0,1,1,1,1,1,1,0,270,25,1,1,0,1489,Low
10,0,White,1,1,1,1,0,1,1,1,1,1,1,1,1,1,400,30,1,0,1,575,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,220,15,1,1,0,2098,High
10,1,Hispanic,0,1,1,0,1,1,0,0,1,0,0,1,1,0,275,28,1,1,1,1998,Low
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,225,10,0,0,1,366,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,15,1,1,0,389,Low
10,1,Hispanic,1,1,1,1,0,1,0,1,1,1,0,1,1,0,230,10,1,1,1,1196,Low
10,1,Hispanic,1,1,0,0,1,1,0,1,1,1,1,1,1,1,500,15,1,1,0,1411,High
10,0,More than one race,1,0,1,0,1,1,0,0,1,1,1,1,1,0,270,30,1,1,0,1489,Low
11,1,Hispanic,1,1,1,0,1,0,0,1,1,0,0,1,1,0,60,30,1,1,1,3138,Low
10,1,White,0,1,1,1,0,1,1,1,1,1,1,1,1,1,290,30,1,1,0,926,High
10,1,Black,1,1,1,1,0,1,1,1,1,1,1,1,1,0,200,25,1,1,1,2203,High
10,0,White,0,1,1,0,0,1,1,1,1,1,1,1,1,1,250,20,1,1,0,854,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,135,18,1,1,0,509,High
10,0,White,1,1,1,1,1,1,0,0,1,1,1,1,1,0,275,15,0,1,1,502,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,350,30,1,1,0,712,High
10,0,White,1,1,1,1,1,1,1,0,1,1,1,1,1,1,225,20,1,0,1,356,High
11,1,More than one race,1,1,1,0,0,1,0,1,1,0,1,1,1,0,300,40,1,1,1,3138,High
10,0,White,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1350,30,1,0,0,331,High
9,0,White,1,1,1,0,0,1,0,1,1,1,1,1,1,1,450,20,1,1,0,1079,Low
10,0,White,1,1,1,0,1,1,0,0,1,1,1,1,1,0,371,20,0,1,1,502,High
9,0,Hispanic,1,1,1,1,1,1,1,1,1,0,0,0,0,0,280,12,1,1,1,1998,Low
11,0,Black,1,1,1,0,0,1,0,0,1,1,1,1,1,1,300,31,1,1,0,1913,High
10,0,More than one race,1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,29,1,1,0,507,Low
10,1,American Indian/Alaska Native,1,0,1,0,0,1,0,1,1,1,1,1,1,1,225,30,1,1,0,808,Low
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,375,25,1,1,0,930,High
10,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,270,21,1,1,0,996,Low
11,0,Hispanic,1,1,1,0,1,1,0,0,1,0,1,1,1,0,250,40,1,1,1,2085,Low
11,1,White,1,0,1,0,1,1,0,0,1,1,1,1,1,0,270,20,1,1,0,389,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,30,1,1,0,1064,High
11,1,White,1,1,1,1,0,1,1,0,1,1,1,1,1,1,240,30,1,0,1,575,High
10,0,Hispanic,0,0,0,0,1,0,0,1,0,0,0,0,1,0,440,16,0,1,1,626,Low
10,1,Hispanic,0,1,1,0,1,1,0,0,1,1,1,1,1,0,300,30,1,1,1,2942,High
10,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,90,30,1,1,0,1295,Low
10,1,White,1,1,1,0,0,1,0,1,1,1,1,1,1,0,258,32,1,1,0,2402,High
10,1,Hispanic,1,0,1,0,1,0,0,1,1,0,0,1,1,0,225,15,1,1,0,926,Low
10,1,Hispanic,0,0,1,0,0,0,0,1,1,0,0,1,1,0,275,30,1,1,1,2144,Low
10,0,White,0,1,1,0,1,1,0,1,1,1,1,1,1,0,210,22,1,1,0,774,Low
10,1,Black,1,1,1,0,1,1,0,1,1,1,1,1,1,1,90,20,1,1,0,1387,Low
10,1,White,1,1,1,0,0,1,0,1,1,1,1,1,1,1,200,20,1,1,1,1900,High
9,1,Hispanic,1,1,1,0,1,1,1,1,1,1,1,1,1,1,250,30,1,1,1,2004,Low
11,0,White,0,0,1,1,1,1,0,1,1,1,1,1,1,1,640,18,0,1,1,626,Low
11,0,White,1,1,1,0,0,1,0,1,1,1,1,1,1,1,275,25,1,1,0,2000,High
10,1,White,1,1,1,0,1,1,1,1,1,1,1,1,1,1,250,24,1,1,0,1233,Low
10,1,White,1,1,1,1,1,1,0,1,1,1,1,1,1,1,135,20,1,1,0,509,High
10,1,White,1,0,1,0,0,1,0,1,1,1,1,1,1,0,350,30,1,1,0,899,Low
10,1,American Indian/Alaska Native,0,1,0,0,0,0,0,0,1,1,1,1,0,0,200,11,1,1,0,300,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,25,1,0,1,356,High
9,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,7,1,1,1,2004,High
10,1,White,0,1,1,0,1,1,0,1,1,1,1,1,1,1,500,14,1,1,0,1079,Low
10,1,Black,1,1,1,0,1,1,0,0,1,1,1,1,0,0,270,30,1,1,1,1202,Low
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,25,1,1,0,636,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,210,23,1,1,0,2098,High
10,0,White,0,1,1,0,1,1,0,1,1,1,0,1,1,0,275,20,1,1,0,1526,High
10,1,White,1,0,1,1,1,1,0,1,1,1,1,1,1,0,330,22,1,1,0,2361,High
10,1,White,1,1,0,0,1,1,0,1,1,0,0,1,1,0,350,20,1,1,0,899,High
10,0,Hispanic,1,0,1,0,1,1,0,1,1,1,1,1,1,0,45,18,1,1,0,400,Low
10,0,Black,1,1,1,0,1,1,0,1,1,1,1,1,1,1,250,24,1,1,1,2532,Low
10,1,Hispanic,0,1,1,0,1,1,0,1,1,1,0,1,1,0,250,20,1,1,1,539,Low
11,1,Hispanic,1,0,0,0,0,0,0,1,0,0,0,0,1,0,240,15,1,1,1,1408,Low
10,0,White,1,0,0,0,1,1,1,1,1,1,1,1,1,0,225,27,1,0,1,308,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,20,1,1,0,3009,High
11,0,Asian,1,1,1,1,1,1,1,1,0,0,0,1,1,1,250,15,1,1,1,989,High
10,0,Hispanic,1,1,1,0,1,1,0,1,1,1,1,1,1,0,50,28,1,1,0,1375,High
10,1,White,0,0,1,0,1,1,0,1,1,1,1,1,0,0,235,30,1,1,0,1828,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,300,30,1,1,0,2340,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,160,23,1,0,1,575,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,425,30,1,1,0,2569,High
10,0,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,215,22,1,1,0,774,Low
11,1,Hispanic,1,1,1,0,0,1,0,1,1,1,1,1,1,0,264,30,1,1,0,2402,High
10,1,Black,0,0,1,1,0,1,1,1,1,1,1,1,1,0,225,30,1,1,0,2041,High
9,0,Hispanic,1,1,1,0,1,1,0,1,1,0,0,0,0,0,180,21,1,1,1,991,High
10,1,White,0,1,1,0,0,1,1,1,1,1,1,1,1,1,270,35,1,1,1,1734,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,360,31,1,0,1,575,Low
9,0,American Indian/Alaska Native,1,1,1,0,1,1,0,1,1,0,0,1,1,0,225,28,1,1,1,3261,Low
9,0,White,0,1,0,0,0,1,0,0,1,1,1,1,0,1,364,25,1,1,0,1848,Low
11,0,Asian,1,1,0,0,1,1,0,1,0,0,0,0,1,1,250,26,1,1,1,1095,High
10,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,250,32,1,1,1,2080,High
9,1,More than one race,1,0,0,0,1,1,0,1,1,1,1,1,1,0,250,26,1,1,0,366,Low
10,1,White,0,1,1,0,0,0,0,0,1,1,1,1,1,1,250,25,1,1,1,1723,High
10,0,Asian,1,1,1,1,1,1,1,0,1,1,1,1,1,0,275,31,1,1,0,2340,High
10,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,250,30,1,1,0,3009,High
10,0,White,1,1,1,0,1,1,0,1,0,1,0,0,1,1,450,25,1,1,0,987,High
11,0,Hispanic,1,1,0,0,1,0,0,1,1,0,0,0,1,1,375,30,1,1,1,2646,Low
10,0,Hispanic,0,1,0,0,1,1,0,1,1,1,1,1,1,0,210,20,1,0,1,570,Low
10,0,Hispanic,0,1,0,0,1,1,0,1,1,1,1,1,1,0,200,23,1,1,0,1064,Low
11,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,35,1,1,0,1692,High
10,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,275,21,1,1,0,1526,High
10,1,Hispanic,0,0,1,1,1,0,0,1,1,0,0,0,1,0,225,29,1,1,1,3000,Low
10,0,White,1,1,1,0,1,1,0,0,1,1,1,1,1,1,250,25,1,1,0,362,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,30,1,1,0,1064,High
10,1,White,1,1,1,0,0,1,0,1,1,1,1,1,1,0,270,20,1,1,0,1680,Low
10,0,White,0,0,1,0,1,0,0,1,1,1,1,1,1,0,225,17,0,1,0,1250,Low
9,1,More than one race,1,1,1,0,1,1,0,1,1,1,1,1,1,0,50,25,1,1,1,2004,Low
10,0,White,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1080,23,1,1,1,1378,Low
10,1,White,0,1,1,1,0,1,0,0,1,1,1,1,1,0,200,25,1,1,0,929,Low
11,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,275,30,1,1,0,507,High
10,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,200,28,1,1,0,1327,Low
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,25,1,1,0,1382,High
11,1,White,0,1,1,0,1,1,0,0,1,1,1,1,1,0,200,25,1,0,1,398,Low
10,1,Hispanic,1,1,1,1,1,1,0,1,0,0,0,0,0,0,270,24,1,1,0,1273,Low
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,180,20,1,1,0,389,High
11,0,White,0,1,1,0,1,1,0,1,1,1,1,1,0,0,250,15,1,1,0,316,High
9,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,175,30,1,1,1,2532,Low
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,800,30,1,1,0,930,High
11,1,Hispanic,1,1,1,1,1,1,0,0,1,1,1,1,1,0,300,28,1,1,1,3201,High
10,0,White,1,1,1,0,0,1,0,1,1,1,1,1,1,1,250,30,1,1,0,3009,High
10,1,White,0,1,0,0,0,1,0,1,1,1,1,1,1,0,315,30,1,1,1,2255,Low
10,0,White,1,1,1,0,1,0,0,1,1,1,1,1,0,1,245,20,1,1,0,1380,High
11,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,270,30,1,1,1,2966,High
11,0,White,1,1,1,0,1,1,1,0,1,1,1,1,1,1,350,30,1,1,0,1295,High
11,0,White,0,1,1,1,1,1,1,1,1,1,1,1,1,1,900,20,1,1,0,1610,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,45,13,1,1,0,276,Low
